ano;provres;depres;pesonac;cant
2018;62;63;1.Menos de 2500 gramos;6
2018;62;63;2.2500 gramos y mas;238
2018;62;70;1.Menos de 2500 gramos;9
2018;62;70;2.2500 gramos y mas;91
2018;62;70;3.Sin especificar;1
2018;62;77;1.Menos de 2500 gramos;28
2018;62;77;2.2500 gramos y mas;479
2018;62;77;3.Sin especificar;1
2018;62;84;1.Menos de 2500 gramos;3
2018;62;84;2.2500 gramos y mas;57
2018;62;91;1.Menos de 2500 gramos;7
2018;62;91;2.2500 gramos y mas;194
2018;62;91;3.Sin especificar;1
2018;62;999;1.Menos de 2500 gramos;3
2018;62;999;2.2500 gramos y mas;38
2018;66;7;1.Menos de 2500 gramos;77
2018;66;7;2.2500 gramos y mas;1117
2018;66;7;3.Sin especificar;3
2018;66;14;1.Menos de 2500 gramos;11
2018;66;14;2.2500 gramos y mas;134
2018;66;21;1.Menos de 2500 gramos;20
2018;66;21;2.2500 gramos y mas;275
2018;66;28;1.Menos de 2500 gramos;856
2018;66;28;2.2500 gramos y mas;9236
2018;66;28;3.Sin especificar;14
2018;66;35;1.Menos de 2500 gramos;50
2018;66;35;2.2500 gramos y mas;707
2018;66;35;3.Sin especificar;1
2018;66;42;1.Menos de 2500 gramos;16
2018;66;42;2.2500 gramos y mas;311
2018;66;49;1.Menos de 2500 gramos;68
2018;66;49;2.2500 gramos y mas;808
2018;66;56;1.Menos de 2500 gramos;241
2018;66;56;2.2500 gramos y mas;3701
2018;66;56;3.Sin especificar;12
2018;66;63;1.Menos de 2500 gramos;4
2018;66;63;2.2500 gramos y mas;58
2018;66;70;1.Menos de 2500 gramos;6
2018;66;70;2.2500 gramos y mas;86
2018;66;77;1.Menos de 2500 gramos;10
2018;66;77;2.2500 gramos y mas;149
2018;66;77;3.Sin especificar;1
2018;66;84;1.Menos de 2500 gramos;7
2018;66;84;2.2500 gramos y mas;85
2018;66;91;1.Menos de 2500 gramos;3
2018;66;91;2.2500 gramos y mas;21
2018;66;98;1.Menos de 2500 gramos;11
2018;66;98;2.2500 gramos y mas;106
2018;66;105;1.Menos de 2500 gramos;23
2018;66;105;2.2500 gramos y mas;150
2018;66;112;1.Menos de 2500 gramos;57
2018;66;112;2.2500 gramos y mas;627
2018;66;112;3.Sin especificar;2
2018;66;119;1.Menos de 2500 gramos;9
2018;66;119;2.2500 gramos y mas;81
2018;66;126;1.Menos de 2500 gramos;217
2018;66;126;2.2500 gramos y mas;2992
2018;66;126;3.Sin especificar;7
2018;66;133;1.Menos de 2500 gramos;63
2018;66;133;2.2500 gramos y mas;1037
2018;66;133;3.Sin especificar;17
2018;66;140;1.Menos de 2500 gramos;22
2018;66;140;2.2500 gramos y mas;489
2018;66;147;1.Menos de 2500 gramos;54
2018;66;147;2.2500 gramos y mas;744
2018;66;147;3.Sin especificar;1
2018;66;154;1.Menos de 2500 gramos;4
2018;66;154;2.2500 gramos y mas;119
2018;66;161;1.Menos de 2500 gramos;14
2018;66;161;2.2500 gramos y mas;121
2018;66;999;1.Menos de 2500 gramos;13
2018;66;999;2.2500 gramos y mas;137
2018;66;999;3.Sin especificar;1
2018;70;7;1.Menos de 2500 gramos;28
2018;70;7;2.2500 gramos y mas;426
2018;70;14;1.Menos de 2500 gramos;9
2018;70;14;2.2500 gramos y mas;175
2018;70;14;3.Sin especificar;1
2018;70;21;1.Menos de 2500 gramos;18
2018;70;21;2.2500 gramos y mas;183
2018;70;28;1.Menos de 2500 gramos;198
2018;70;28;2.2500 gramos y mas;2121
2018;70;35;1.Menos de 2500 gramos;46
2018;70;35;2.2500 gramos y mas;707
2018;70;35;3.Sin especificar;1
2018;70;42;1.Menos de 2500 gramos;120
2018;70;42;2.2500 gramos y mas;1533
2018;70;49;1.Menos de 2500 gramos;11
2018;70;49;2.2500 gramos y mas;127
2018;70;56;1.Menos de 2500 gramos;23
2018;70;56;2.2500 gramos y mas;337
2018;70;63;1.Menos de 2500 gramos;14
2018;70;63;2.2500 gramos y mas;205
2018;70;70;1.Menos de 2500 gramos;87
2018;70;70;2.2500 gramos y mas;1145
2018;70;70;3.Sin especificar;1
2018;70;77;1.Menos de 2500 gramos;133
2018;70;77;2.2500 gramos y mas;1892
2018;70;84;1.Menos de 2500 gramos;111
2018;70;84;2.2500 gramos y mas;1398
2018;70;84;3.Sin especificar;1
2018;70;91;1.Menos de 2500 gramos;19
2018;70;91;2.2500 gramos y mas;202
2018;70;91;3.Sin especificar;1
2018;70;98;1.Menos de 2500 gramos;64
2018;70;98;2.2500 gramos y mas;859
2018;70;105;1.Menos de 2500 gramos;34
2018;70;105;2.2500 gramos y mas;473
2018;70;105;3.Sin especificar;1
2018;70;112;1.Menos de 2500 gramos;8
2018;70;112;2.2500 gramos y mas;95
2018;70;119;1.Menos de 2500 gramos;13
2018;70;119;2.2500 gramos y mas;101
2018;70;126;1.Menos de 2500 gramos;23
2018;70;126;2.2500 gramos y mas;416
2018;70;133;1.Menos de 2500 gramos;6
2018;70;133;2.2500 gramos y mas;112
2018;70;999;1.Menos de 2500 gramos;2
2018;70;999;2.2500 gramos y mas;18
2018;74;7;1.Menos de 2500 gramos;20
2018;74;7;2.2500 gramos y mas;289
2018;74;7;3.Sin especificar;4
2018;74;14;1.Menos de 2500 gramos;5
2018;74;14;2.2500 gramos y mas;58
2018;74;14;3.Sin especificar;1
2018;74;21;1.Menos de 2500 gramos;11
2018;74;21;2.2500 gramos y mas;165
2018;74;28;1.Menos de 2500 gramos;21
2018;74;28;2.2500 gramos y mas;242
2018;74;28;3.Sin especificar;2
2018;74;35;1.Menos de 2500 gramos;133
2018;74;35;2.2500 gramos y mas;1994
2018;74;35;3.Sin especificar;2
2018;74;42;1.Menos de 2500 gramos;9
2018;74;42;2.2500 gramos y mas;167
2018;74;49;1.Menos de 2500 gramos;29
2018;74;49;2.2500 gramos y mas;336
2018;74;49;3.Sin especificar;3
2018;74;56;1.Menos de 2500 gramos;265
2018;74;56;2.2500 gramos y mas;3029
2018;74;56;3.Sin especificar;43
2018;74;63;1.Menos de 2500 gramos;2
2018;74;63;2.2500 gramos y mas;51
2018;74;999;1.Menos de 2500 gramos;14
2018;74;999;2.2500 gramos y mas;154
2018;74;999;3.Sin especificar;1
2018;78;7;1.Menos de 2500 gramos;13
2018;78;7;2.2500 gramos y mas;237
2018;78;14;1.Menos de 2500 gramos;105
2018;78;14;2.2500 gramos y mas;1990
2018;78;21;1.Menos de 2500 gramos;117
2018;78;21;2.2500 gramos y mas;1845
2018;78;28;1.Menos de 2500 gramos;27
2018;78;28;2.2500 gramos y mas;347
2018;78;35;1.Menos de 2500 gramos;7
2018;78;35;2.2500 gramos y mas;153
2018;78;42;1.Menos de 2500 gramos;10
2018;78;42;2.2500 gramos y mas;152
2018;78;49;2.2500 gramos y mas;70
2018;78;999;1.Menos de 2500 gramos;2
2018;78;999;2.2500 gramos y mas;36
2018;82;7;1.Menos de 2500 gramos;39
2018;82;7;2.2500 gramos y mas;602
2018;82;14;1.Menos de 2500 gramos;71
2018;82;14;2.2500 gramos y mas;916
2018;82;21;1.Menos de 2500 gramos;200
2018;82;21;2.2500 gramos y mas;2404
2018;82;21;3.Sin especificar;1
2018;82;28;1.Menos de 2500 gramos;74
2018;82;28;2.2500 gramos y mas;1056
2018;82;28;3.Sin especificar;1
2018;82;35;1.Menos de 2500 gramos;33
2018;82;35;2.2500 gramos y mas;401
2018;82;42;1.Menos de 2500 gramos;234
2018;82;42;2.2500 gramos y mas;2462
2018;82;42;3.Sin especificar;1
2018;82;49;1.Menos de 2500 gramos;247
2018;82;49;2.2500 gramos y mas;2901
2018;82;49;3.Sin especificar;2
2018;82;56;1.Menos de 2500 gramos;55
2018;82;56;2.2500 gramos y mas;879
2018;82;63;1.Menos de 2500 gramos;782
2018;82;63;2.2500 gramos y mas;8000
2018;82;63;3.Sin especificar;3
2018;82;70;1.Menos de 2500 gramos;95
2018;82;70;2.2500 gramos y mas;1342
2018;82;77;1.Menos de 2500 gramos;36
2018;82;77;2.2500 gramos y mas;488
2018;82;84;1.Menos de 2500 gramos;1528
2018;82;84;2.2500 gramos y mas;17988
2018;82;84;3.Sin especificar;7
2018;82;91;1.Menos de 2500 gramos;67
2018;82;91;2.2500 gramos y mas;971
2018;82;98;1.Menos de 2500 gramos;41
2018;82;98;2.2500 gramos y mas;518
2018;82;105;1.Menos de 2500 gramos;93
2018;82;105;2.2500 gramos y mas;1082
2018;82;112;1.Menos de 2500 gramos;43
2018;82;112;2.2500 gramos y mas;597
2018;82;119;1.Menos de 2500 gramos;210
2018;82;119;2.2500 gramos y mas;2680
2018;82;119;3.Sin especificar;1
2018;82;126;1.Menos de 2500 gramos;46
2018;82;126;2.2500 gramos y mas;828
2018;82;133;1.Menos de 2500 gramos;79
2018;82;133;2.2500 gramos y mas;934
2018;82;133;3.Sin especificar;1
2018;82;999;1.Menos de 2500 gramos;36
2018;82;999;2.2500 gramos y mas;337
2018;82;999;3.Sin especificar;1
2018;86;7;1.Menos de 2500 gramos;3
2018;86;7;2.2500 gramos y mas;125
2018;86;7;3.Sin especificar;1
2018;86;14;1.Menos de 2500 gramos;13
2018;86;14;2.2500 gramos y mas;186
2018;86;21;1.Menos de 2500 gramos;5
2018;86;21;2.2500 gramos y mas;30
2018;86;28;1.Menos de 2500 gramos;7
2018;86;28;2.2500 gramos y mas;161
2018;86;35;1.Menos de 2500 gramos;204
2018;86;35;2.2500 gramos y mas;2971
2018;86;42;1.Menos de 2500 gramos;8
2018;86;42;2.2500 gramos y mas;177
2018;86;49;1.Menos de 2500 gramos;427
2018;86;49;2.2500 gramos y mas;4615
2018;86;56;1.Menos de 2500 gramos;29
2018;86;56;2.2500 gramos y mas;680
2018;86;63;1.Menos de 2500 gramos;49
2018;86;63;2.2500 gramos y mas;531
2018;86;70;1.Menos de 2500 gramos;32
2018;86;70;2.2500 gramos y mas;316
2018;86;77;1.Menos de 2500 gramos;65
2018;86;77;2.2500 gramos y mas;811
2018;86;84;1.Menos de 2500 gramos;7
2018;86;84;2.2500 gramos y mas;73
2018;86;91;1.Menos de 2500 gramos;18
2018;86;91;2.2500 gramos y mas;208
2018;86;98;1.Menos de 2500 gramos;22
2018;86;98;2.2500 gramos y mas;348
2018;86;105;1.Menos de 2500 gramos;19
2018;86;105;2.2500 gramos y mas;368
2018;86;112;2.2500 gramos y mas;15
2018;86;119;1.Menos de 2500 gramos;54
2018;86;119;2.2500 gramos y mas;723
2018;86;126;1.Menos de 2500 gramos;15
2018;86;126;2.2500 gramos y mas;260
2018;86;133;1.Menos de 2500 gramos;22
2018;86;133;2.2500 gramos y mas;404
2018;86;140;1.Menos de 2500 gramos;8
2018;86;140;2.2500 gramos y mas;145
2018;86;147;1.Menos de 2500 gramos;51
2018;86;147;2.2500 gramos y mas;1088
2018;86;154;1.Menos de 2500 gramos;4
2018;86;154;2.2500 gramos y mas;72
2018;86;161;1.Menos de 2500 gramos;46
2018;86;161;2.2500 gramos y mas;717
2018;86;168;1.Menos de 2500 gramos;8
2018;86;168;2.2500 gramos y mas;129
2018;86;175;1.Menos de 2500 gramos;6
2018;86;175;2.2500 gramos y mas;111
2018;86;175;3.Sin especificar;1
2018;86;182;1.Menos de 2500 gramos;2
2018;86;182;2.2500 gramos y mas;84
2018;86;189;1.Menos de 2500 gramos;6
2018;86;189;2.2500 gramos y mas;108
2018;86;999;1.Menos de 2500 gramos;112
2018;86;999;2.2500 gramos y mas;1372
2018;86;999;3.Sin especificar;2
2018;90;7;1.Menos de 2500 gramos;64
2018;90;7;2.2500 gramos y mas;699
2018;90;7;3.Sin especificar;6
2018;90;14;1.Menos de 2500 gramos;323
2018;90;14;2.2500 gramos y mas;3805
2018;90;14;3.Sin especificar;19
2018;90;21;1.Menos de 2500 gramos;104
2018;90;21;2.2500 gramos y mas;1367
2018;90;21;3.Sin especificar;6
2018;90;28;1.Menos de 2500 gramos;45
2018;90;28;2.2500 gramos y mas;724
2018;90;28;3.Sin especificar;2
2018;90;35;1.Menos de 2500 gramos;17
2018;90;35;2.2500 gramos y mas;242
2018;90;42;1.Menos de 2500 gramos;42
2018;90;42;2.2500 gramos y mas;485
2018;90;42;3.Sin especificar;3
2018;90;49;1.Menos de 2500 gramos;28
2018;90;49;2.2500 gramos y mas;337
2018;90;56;1.Menos de 2500 gramos;75
2018;90;56;2.2500 gramos y mas;892
2018;90;56;3.Sin especificar;12
2018;90;63;1.Menos de 2500 gramos;81
2018;90;63;2.2500 gramos y mas;1153
2018;90;63;3.Sin especificar;5
2018;90;70;1.Menos de 2500 gramos;75
2018;90;70;2.2500 gramos y mas;1043
2018;90;70;3.Sin especificar;7
2018;90;77;1.Menos de 2500 gramos;75
2018;90;77;2.2500 gramos y mas;1011
2018;90;77;3.Sin especificar;5
2018;90;84;1.Menos de 2500 gramos;823
2018;90;84;2.2500 gramos y mas;8961
2018;90;84;3.Sin especificar;42
2018;90;91;1.Menos de 2500 gramos;54
2018;90;91;2.2500 gramos y mas;469
2018;90;98;1.Menos de 2500 gramos;17
2018;90;98;2.2500 gramos y mas;189
2018;90;105;1.Menos de 2500 gramos;228
2018;90;105;2.2500 gramos y mas;2528
2018;90;105;3.Sin especificar;5
2018;90;112;1.Menos de 2500 gramos;31
2018;90;112;2.2500 gramos y mas;343
2018;90;119;1.Menos de 2500 gramos;110
2018;90;119;2.2500 gramos y mas;1272
2018;90;119;3.Sin especificar;4
2018;90;999;1.Menos de 2500 gramos;2
2018;90;999;2.2500 gramos y mas;83
2018;90;999;3.Sin especificar;2
2018;94;7;1.Menos de 2500 gramos;105
2018;94;7;2.2500 gramos y mas;1481
2018;94;14;1.Menos de 2500 gramos;95
2018;94;14;2.2500 gramos y mas;991
2018;94;999;1.Menos de 2500 gramos;1
2018;94;999;2.2500 gramos y mas;14
2018;94;999;3.Sin especificar;1
2018;98;999;1.Menos de 2500 gramos;12
2018;98;999;2.2500 gramos y mas;178
2018;98;999;3.Sin especificar;2
2018;99;999;1.Menos de 2500 gramos;231
2018;99;999;2.2500 gramos y mas;2245
2018;99;999;3.Sin especificar;400
